#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -56.5662  -56.5656  -56.5087  -56.5087  -56.5083  -56.5083  -56.4534  -56.4530  -32.9913  -32.9913  -32.9887  -32.9887  -32.9792  -32.9618  -32.9244  -32.9244  -32.9230  -32.9230  -32.9172  -32.9172  -32.9046  -32.9046  -32.8624  -32.8518  -32.5200  -32.5200  -32.5195  -32.5195  -32.4785  -32.4785  -32.4779  -32.4779   -8.9776   -7.5007   -5.2009   -4.8548   -4.8548   -4.5088   -4.5088   -4.4713   -4.4713   -3.1210   -2.8726   -2.8726   -2.4365   -2.2043   -2.2043   -1.7938   -1.6263   -1.6263   -1.1372   -1.1372   -1.0912   -1.0912   -0.7838   -0.6133   -0.4154   -0.4154   -0.3502   -0.2761   -0.1886   -0.1886   -0.1411   -0.1411    0.7124    1.4424    1.4424    1.8118    1.8118    1.8132    1.8563    1.8563    1.8651    1.8651    2.1882    2.2139    2.2139    2.3429    2.3429    2.5688    2.5688    2.7703    3.3706    3.3843    3.8691    3.8691    4.2313    4.2313    4.2336    4.2359    4.3737    4.3737    5.0230    5.0828    5.0828    5.1838    5.1838    5.3922    5.3922    5.7097    5.7097    6.0532    6.2516    6.4031    7.9705    8.0484    8.0484    8.3433    8.4074    8.4074    9.1520    9.4564   10.4035   10.4035   10.7900   10.7900   11.1240   11.1240   11.6835   12.2879   12.2879   12.3083   12.3083   12.7078   12.7117   12.7117   12.7606   12.7607
  0.0293  -56.5662  -56.5655  -56.5088  -56.5087  -56.5084  -56.5082  -56.4535  -56.4530  -32.9912  -32.9906  -32.9886  -32.9879  -32.9791  -32.9617  -32.9245  -32.9236  -32.9231  -32.9222  -32.9173  -32.9171  -32.9047  -32.9045  -32.8625  -32.8519  -32.5208  -32.5203  -32.5199  -32.5194  -32.4793  -32.4787  -32.4785  -32.4779   -8.9742   -7.4982   -5.1971   -4.8681   -4.8520   -4.7031   -4.5068   -4.4679   -4.2741   -3.1238   -2.8714   -2.8565   -2.4346   -2.2137   -2.2052   -1.7909   -1.6244   -1.6243   -1.2561   -1.1320   -1.0942   -0.9783   -0.7825   -0.6114   -0.5594   -0.4135   -0.2793   -0.2077   -0.1912   -0.1848   -0.1447   -0.1383    0.7137    1.4422    1.4436    1.8044    1.8139    1.8258    1.8491    1.8571    1.8673    1.8685    2.1867    2.2145    2.2179    2.3415    2.3421    2.5579    2.5681    2.7628    3.3671    3.3811    3.8693    3.8734    4.0727    4.2245    4.2293    4.3598    4.3731    4.3857    5.0316    5.0842    5.0987    5.1722    5.1975    5.4016    5.4029    5.7096    5.7147    6.0585    6.2514    6.4052    7.9554    8.0465    8.0646    8.3013    8.3545    8.4119    9.2475    9.4527   10.3887   10.4078   10.7913   10.8125   11.1217   11.1272   11.6959   12.1114   12.1605   12.2915   12.3017   12.6925   12.7273   12.7669   12.8215   12.8385
  0.0585  -56.5659  -56.5652  -56.5091  -56.5087  -56.5084  -56.5079  -56.4538  -56.4533  -32.9909  -32.9882  -32.9882  -32.9856  -32.9788  -32.9614  -32.9248  -32.9234  -32.9214  -32.9200  -32.9176  -32.9168  -32.9050  -32.9043  -32.8628  -32.8521  -32.5233  -32.5228  -32.5197  -32.5192  -32.4816  -32.4810  -32.4788  -32.4782   -8.9639   -7.4907   -5.1856   -4.9117   -4.9067   -4.8436   -4.5010   -4.4578   -4.0570   -3.1323   -2.8677   -2.8094   -2.4289   -2.2413   -2.2078   -1.7824   -1.6189   -1.6186   -1.4001   -1.1163   -1.1031   -0.8522   -0.7784   -0.7322   -0.6057   -0.4079   -0.2889   -0.1991   -0.1734   -0.1554   -0.1298   -0.0398    0.7176    1.4414    1.4472    1.7823    1.8204    1.8276    1.8595    1.8630    1.8737    1.8785    2.1821    2.2163    2.2297    2.3373    2.3394    2.5258    2.5662    2.7410    3.3567    3.3714    3.8697    3.8861    3.9038    4.2041    4.2166    4.3201    4.3713    4.5282    5.0571    5.0885    5.1381    5.1454    5.2378    5.4299    5.4333    5.7095    5.7298    6.0743    6.2508    6.4116    7.9108    8.0406    8.0684    8.1124    8.3878    8.4255    9.4435    9.4487   10.3454   10.4205   10.7954   10.8773   11.1146   11.1366   11.7329   11.7927   11.9319   12.2823   12.3025   12.6189   12.6303   12.6370   12.6462   12.7858
  0.0878  -56.5654  -56.5648  -56.5096  -56.5092  -56.5079  -56.5074  -56.4542  -56.4538  -32.9903  -32.9877  -32.9843  -32.9817  -32.9783  -32.9610  -32.9254  -32.9240  -32.9182  -32.9177  -32.9164  -32.9163  -32.9055  -32.9038  -32.8633  -32.8526  -32.5275  -32.5269  -32.5194  -32.5188  -32.4855  -32.4848  -32.4791  -32.4785   -8.9469   -7.4782   -5.1665   -5.1172   -4.9673   -4.8296   -4.4912   -4.4410   -3.8377   -3.1463   -2.8615   -2.7347   -2.4194   -2.2861   -2.2121   -1.7684   -1.6097   -1.6091   -1.5488   -1.1179   -1.0901   -0.9058   -0.7718   -0.7335   -0.5964   -0.3985   -0.3047   -0.2122   -0.1730   -0.1545   -0.1157    0.1252    0.7242    1.4399    1.4531    1.7464    1.7918    1.8311    1.8633    1.8845    1.8952    1.9234    2.1745    2.2191    2.2493    2.3304    2.3350    2.4745    2.5631    2.7069    3.3394    3.3555    3.7276    3.8704    3.9073    4.1709    4.1961    4.2594    4.3682    4.6609    5.0837    5.0958    5.0994    5.2211    5.3029    5.4761    5.4787    5.7093    5.7553    6.1004    6.2495    6.4228    7.7905    7.8382    8.0308    8.1896    8.4425    8.4479    9.4337    9.6739   10.2756   10.4412   10.8021   10.9781   11.1016   11.1520   11.4577   11.6861   11.7942   12.2511   12.3207   12.3624   12.4185   12.4776   12.5508   12.7721
  0.1170  -56.5647  -56.5641  -56.5103  -56.5099  -56.5073  -56.5068  -56.4549  -56.4545  -32.9895  -32.9869  -32.9789  -32.9776  -32.9763  -32.9603  -32.9262  -32.9248  -32.9189  -32.9157  -32.9126  -32.9112  -32.9062  -32.9032  -32.8639  -32.8532  -32.5332  -32.5325  -32.5189  -32.5183  -32.4909  -32.4902  -32.4796  -32.4790   -8.9230   -7.4606   -5.3189   -5.1399   -5.0454   -4.8101   -4.4776   -4.4175   -3.6169   -3.1658   -2.8528   -2.6369   -2.4062   -2.3463   -2.2182   -1.7488   -1.7008   -1.5968   -1.5957   -1.1381   -1.0787   -1.0536   -0.7627   -0.6235   -0.5834   -0.3852   -0.3263   -0.2304   -0.1972   -0.1281   -0.0959    0.2849    0.7333    1.4376    1.4613    1.6978    1.7423    1.8460    1.8687    1.8994    1.9183    2.0051    2.1638    2.2231    2.2764    2.3210    2.3289    2.4066    2.5587    2.6631    3.3157    3.3335    3.5452    3.8712    3.9369    4.1259    4.1687    4.1837    4.3638    4.7834    5.0119    5.1066    5.1581    5.3230    5.3900    5.5339    5.5390    5.7089    5.7919    6.1363    6.2473    6.4394    7.4952    7.7405    8.0170    8.2933    8.4791    8.5177    9.4283    9.8959   10.1828   10.4691   10.8116   11.0807   11.1074   11.1188   11.1731   11.4371   11.8791   12.0600   12.2097   12.2218   12.2794   12.3465   12.4407   12.5504
  0.1463  -56.5638  -56.5632  -56.5112  -56.5107  -56.5064  -56.5060  -56.4557  -56.4553  -32.9885  -32.9859  -32.9766  -32.9720  -32.9694  -32.9594  -32.9272  -32.9258  -32.9198  -32.9149  -32.9071  -32.9061  -32.9047  -32.9024  -32.8647  -32.8540  -32.5404  -32.5398  -32.5183  -32.5177  -32.4977  -32.4971  -32.4802  -32.4796   -8.8924   -7.4381   -5.5167   -5.1367   -5.1058   -4.7850   -4.4602   -4.3874   -3.3953   -3.1905   -2.8418   -2.5203   -2.4199   -2.3893   -2.2261   -1.8551   -1.7240   -1.5804   -1.5786   -1.2504   -1.1637   -1.0068   -0.7514   -0.5669   -0.5232   -0.3676   -0.3535   -0.2534   -0.2276   -0.0945   -0.0705    0.4376    0.7451    1.4343    1.4718    1.6380    1.6795    1.8650    1.8756    1.9186    1.9476    2.1053    2.1500    2.2282    2.3092    2.3106    2.3211    2.3251    2.5531    2.6125    3.2858    3.3057    3.3575    3.8721    3.9750    4.0703    4.0980    4.1361    4.3580    4.8956    4.9260    5.1215    5.2328    5.4482    5.4963    5.5945    5.6174    5.7083    5.8402    6.1814    6.2431    6.4624    7.1937    7.6214    7.9992    8.4202    8.5188    8.6120    9.4308   10.0704   10.1050   10.5033   10.7796   10.8237   11.0479   11.1884   11.1991   11.2584   11.7508   11.9870   12.0293   12.0461   12.1599   12.3104   12.3136   12.3798
  0.1756  -56.5628  -56.5622  -56.5122  -56.5118  -56.5054  -56.5050  -56.4568  -56.4563  -32.9873  -32.9848  -32.9755  -32.9637  -32.9611  -32.9584  -32.9284  -32.9270  -32.9210  -32.9139  -32.9081  -32.9015  -32.8981  -32.8968  -32.8657  -32.8550  -32.5492  -32.5485  -32.5175  -32.5170  -32.5060  -32.5054  -32.4810  -32.4804   -8.8550   -7.4106   -5.7102   -5.2373   -5.0643   -4.7543   -4.4390   -4.3506   -3.2202   -3.1737   -2.8286   -2.5046   -2.3889   -2.3689   -2.2358   -2.0109   -1.6942   -1.5605   -1.5579   -1.4202   -1.1942   -0.9499   -0.7383   -0.5472   -0.4332   -0.3857   -0.3458   -0.2811   -0.2637   -0.0538   -0.0396    0.5812    0.7594    1.4296    1.4846    1.5685    1.6040    1.8839    1.8882    1.9418    1.9828    2.1332    2.2210    2.2331    2.2344    2.2954    2.3117    2.3517    2.5464    2.5581    3.1659    3.2500    3.2724    3.8729    4.0056    4.0068    4.0214    4.0999    4.3509    4.8291    4.9978    5.1412    5.3230    5.5937    5.6188    5.6571    5.7075    5.7095    5.9011    6.2344    6.2351    6.4928    6.8936    7.4848    7.9773    8.5667    8.5671    8.7240    9.4429    9.9421   10.2973   10.4417   10.5427   10.8386   10.9413   10.9962   11.2294   11.4259   11.4400   11.7870   11.8411   12.0665   12.1035   12.1168   12.1748   12.4210
  0.2048  -56.5616  -56.5610  -56.5135  -56.5130  -56.5043  -56.5038  -56.4579  -56.4575  -32.9859  -32.9834  -32.9742  -32.9572  -32.9540  -32.9514  -32.9299  -32.9284  -32.9223  -32.9128  -32.9093  -32.9004  -32.8889  -32.8876  -32.8669  -32.8561  -32.5594  -32.5587  -32.5166  -32.5161  -32.5157  -32.5150  -32.4819  -32.4812   -8.8108   -7.3782   -5.8994   -5.3444   -5.0155   -4.7182   -4.4142   -4.3074   -3.2546   -2.9530   -2.8131   -2.5983   -2.3448   -2.2473   -2.2459   -2.1675   -1.6596   -1.5877   -1.5371   -1.5334   -1.2291   -0.8829   -0.7238   -0.5244   -0.4224   -0.3541   -0.3193   -0.3132   -0.3051   -0.0062   -0.0032    0.7135    0.7762    1.4232    1.4910    1.4995    1.5163    1.8936    1.9154    1.9691    2.0238    2.1130    2.1329    2.2416    2.2798    2.3008    2.3491    2.3993    2.5021    2.5386    2.9715    3.2090    3.2339    3.8735    3.9137    3.9331    4.0623    4.0761    4.3421    4.7241    5.0901    5.1668    5.4279    5.7064    5.7195    5.7550    5.7572    5.8138    5.9754    6.2115    6.2966    6.5317    6.6077    7.3348    7.9512    8.6225    8.7312    8.8524    9.4650    9.8012   10.1061   10.4711   10.5861   10.6962   10.8562   10.9133   11.1304   11.2629   11.5095   11.6060   11.6572   11.8394   12.0287   12.0421   12.2675   12.4703
  0.2341  -56.5602  -56.5596  -56.5149  -56.5144  -56.5030  -56.5025  -56.4593  -56.4588  -32.9843  -32.9818  -32.9727  -32.9558  -32.9429  -32.9404  -32.9315  -32.9299  -32.9238  -32.9115  -32.9107  -32.8991  -32.8784  -32.8771  -32.8682  -32.8574  -32.5710  -32.5702  -32.5266  -32.5259  -32.5156  -32.5151  -32.4829  -32.4822   -8.7600   -7.3409   -6.0840   -5.4553   -4.9595   -4.6767   -4.3858   -4.2577   -3.2933   -2.7955   -2.7343   -2.6989   -2.3243   -2.3174   -2.2606   -2.0937   -1.7524   -1.6205   -1.5104   -1.5054   -1.2681   -0.8060   -0.7084   -0.4989   -0.4632   -0.3511   -0.3494   -0.2881   -0.2861    0.0387    0.0479    0.7955    0.8321    1.4069    1.4146    1.4174    1.5165    1.9047    1.9465    2.0002    2.0270    2.0701    2.0892    2.2498    2.2629    2.2884    2.4467    2.4530    2.4864    2.5297    2.7761    3.1632    3.1908    3.8218    3.8543    3.8736    4.0258    4.1391    4.3318    4.6133    5.1729    5.1996    5.5470    5.7050    5.7799    5.9028    5.9287    5.9364    6.0640    6.1242    6.3649    6.3888    6.5803    7.1747    7.9208    8.6858    8.9101    8.9956    9.4968    9.6505    9.7736   10.4535   10.6264   10.6324   10.7832   10.8236   10.8765   11.2194   11.2985   11.4777   11.6510   11.7959   11.8786   11.9773   12.2097   12.4449
  0.2634  -56.5587  -56.5581  -56.5164  -56.5159  -56.5015  -56.5010  -56.4608  -56.4603  -32.9826  -32.9801  -32.9711  -32.9543  -32.9333  -32.9317  -32.9306  -32.9282  -32.9255  -32.9122  -32.9100  -32.8977  -32.8697  -32.8668  -32.8655  -32.8588  -32.5839  -32.5830  -32.5388  -32.5381  -32.5145  -32.5140  -32.4840  -32.4834   -8.7026   -7.2987   -6.2639   -5.5684   -4.8964   -4.6297   -4.3539   -4.2016   -3.3361   -2.8047   -2.7760   -2.5189   -2.4807   -2.2867   -2.2758   -1.9344   -1.9141   -1.5774   -1.4804   -1.4740   -1.3107   -0.7194   -0.6929   -0.5074   -0.4709   -0.4011   -0.3894   -0.2520   -0.2292    0.0859    0.1082    0.8172    0.9346    1.3078    1.3179    1.4035    1.5356    1.9170    1.9171    1.9814    2.0351    2.0603    2.1215    2.2449    2.2590    2.2747    2.3933    2.5124    2.5199    2.5818    2.6294    3.1132    3.1436    3.7341    3.7705    3.8729    3.9928    4.2103    4.3197    4.4986    5.2413    5.2468    5.6794    5.7032    5.8374    5.9019    6.0528    6.0603    6.1296    6.1676    6.3095    6.4391    6.6398    7.0078    7.8861    8.7564    9.1020    9.1525    9.4451    9.4925    9.5379   10.2133   10.5205   10.5976   10.6804   10.7640   10.8996   10.9214   11.3026   11.3349   11.5143   11.7268   11.8557   11.9105   11.9937   12.5943
