#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -56.9244  -56.9240  -56.9201  -56.9197  -56.6298  -56.6265  -56.5847  -56.5841  -33.3212  -33.3154  -33.3106  -33.3063  -33.2098  -33.2098  -33.2075  -33.2075  -33.1539  -33.1539  -33.1526  -33.1526  -33.0253  -32.9761  -32.9725  -32.9575  -32.8145  -32.8145  -32.8106  -32.8106  -32.7387  -32.7387  -32.7377  -32.7377  -15.4068  -15.3065  -15.2782  -15.2271  -15.2271   -9.8102   -7.8743   -6.4985   -5.6046   -5.6046   -5.3244   -4.7847   -4.7847   -4.4504   -3.5154   -3.1158   -3.0032   -2.7175   -2.7175   -2.2503   -1.9109   -1.7933   -1.6046   -1.6046   -1.3138   -1.3025   -1.3025   -1.2488   -1.2488   -1.1928   -1.1109   -0.7119   -0.5276   -0.2894   -0.1066   -0.0579   -0.0579    0.4074    0.5250    0.8230    1.1849    1.2392    1.2392    1.4439    1.5076    1.5479    1.5775    1.5857    1.6010    1.6010    1.7406    1.7406    1.9167    2.0566    2.0566    2.6655    2.7320    2.7320    2.9341    3.3763    3.3938    3.4633    3.6363    3.6363    3.7399    4.1125    4.1125    4.1406    4.3254    4.3759    4.8716    5.1775    5.3852    5.3852    5.4304    5.4756    5.6444    6.8896    6.9501    6.9501    6.9740    6.9740    7.5835    8.4393    8.4480    8.4583    8.9385    8.9385    9.4987    9.8451   10.0026   10.0026   10.4935   10.5876   10.5876   10.8753
  0.0282  -56.9244  -56.9240  -56.9201  -56.9197  -56.6298  -56.6265  -56.5847  -56.5841  -33.3212  -33.3155  -33.3106  -33.3063  -33.2098  -33.2094  -33.2075  -33.2072  -33.1539  -33.1535  -33.1526  -33.1522  -33.0253  -32.9761  -32.9725  -32.9575  -32.8149  -32.8145  -32.8110  -32.8106  -32.7392  -32.7388  -32.7381  -32.7377  -15.4068  -15.3065  -15.2782  -15.2271  -15.2271   -9.8075   -7.8721   -6.5168   -5.6020   -5.5946   -5.3210   -4.8247   -4.7826   -4.4119   -3.5024   -3.1249   -2.9956   -2.7245   -2.7241   -2.2489   -1.9293   -1.7935   -1.6038   -1.6017   -1.3730   -1.3428   -1.2971   -1.2663   -1.2500   -1.1311   -1.0327   -0.7109   -0.5269   -0.2891   -0.1066   -0.0611   -0.0549    0.4199    0.5253    0.8221    1.1848    1.2302    1.2391    1.4378    1.5097    1.5457    1.5659    1.5797    1.6014    1.6225    1.7343    1.7411    1.9212    2.0539    2.0562    2.6639    2.7293    2.7350    2.9322    3.3774    3.3930    3.3931    3.6302    3.6976    3.7380    4.1001    4.1190    4.1601    4.3295    4.3780    4.8720    5.1761    5.3780    5.3894    5.4432    5.4719    5.6484    6.7555    6.9491    6.9693    6.9780    7.0607    7.5925    8.4180    8.4445    8.4718    8.9335    8.9676    9.5238    9.8472    9.9832   10.0035   10.3200   10.5533   10.7300   10.8503
  0.0564  -56.9243  -56.9239  -56.9201  -56.9197  -56.6298  -56.6265  -56.5847  -56.5841  -33.3212  -33.3155  -33.3106  -33.3063  -33.2097  -33.2083  -33.2074  -33.2060  -33.1540  -33.1527  -33.1524  -33.1511  -33.0253  -32.9761  -32.9725  -32.9575  -32.8160  -32.8145  -32.8121  -32.8106  -32.7404  -32.7394  -32.7388  -32.7377  -15.4068  -15.3065  -15.2782  -15.2272  -15.2271   -9.7995   -7.8657   -6.5687   -5.5941   -5.5669   -5.3107   -4.9156   -4.7761   -4.3247   -3.4656   -3.1517   -2.9725   -2.7452   -2.7439   -2.2450   -1.9827   -1.7964   -1.6013   -1.5933   -1.4831   -1.3956   -1.2808   -1.2649   -1.2535   -1.0356   -0.8968   -0.7079   -0.5249   -0.2887   -0.1060   -0.0706   -0.0460    0.4565    0.5261    0.8197    1.1844    1.2043    1.2384    1.4174    1.5160    1.5391    1.5489    1.5863    1.6020    1.6473    1.7175    1.7427    1.9305    2.0484    2.0550    2.6592    2.7212    2.7437    2.9266    3.2686    3.3776    3.3940    3.6120    3.7325    3.7955    4.0850    4.1379    4.1964    4.3406    4.3844    4.8732    5.1715    5.3660    5.4022    5.4638    5.4722    5.6602    6.5557    6.9462    6.9901    7.0251    7.1198    7.6193    8.3394    8.4591    8.5267    8.9180    9.0284    9.5956    9.8539    9.9059   10.0078   10.1236   10.4587   10.6968   10.7486
  0.0847  -56.9243  -56.9239  -56.9201  -56.9198  -56.6299  -56.6265  -56.5848  -56.5841  -33.3212  -33.3155  -33.3105  -33.3064  -33.2095  -33.2072  -33.2065  -33.2042  -33.1542  -33.1529  -33.1505  -33.1493  -33.0252  -32.9760  -32.9725  -32.9575  -32.8178  -32.8145  -32.8138  -32.8106  -32.7425  -32.7414  -32.7388  -32.7378  -15.4068  -15.3065  -15.2782  -15.2272  -15.2271   -9.7861   -7.8552   -6.6467   -5.5810   -5.5269   -5.2935   -5.0272   -4.7653   -4.2173   -3.4103   -3.1945   -2.9328   -2.7793   -2.7759   -2.2384   -2.0659   -1.8121   -1.5974   -1.5812   -1.5767   -1.4378   -1.2592   -1.2540   -1.2538   -0.9351   -0.7506   -0.7022   -0.5215   -0.2897   -0.1034   -0.0863   -0.0316    0.5153    0.5274    0.8159    1.1631    1.1836    1.2355    1.3829    1.5264    1.5280    1.5447    1.5972    1.6017    1.6680    1.6934    1.7454    1.9329    2.0485    2.0530    2.6513    2.7080    2.7575    2.9172    3.1313    3.3710    3.4027    3.5824    3.7239    3.8892    4.0745    4.1667    4.2425    4.3548    4.3961    4.8753    5.1645    5.3550    5.4233    5.4581    5.5112    5.6793    6.3351    6.9414    7.0101    7.1130    7.1132    7.6635    8.2581    8.4801    8.6064    8.8908    9.0915    9.6969    9.7214    9.8664   10.0031   10.0221   10.3234   10.5533   10.6143
  0.1129  -56.9242  -56.9238  -56.9201  -56.9198  -56.6299  -56.6266  -56.5848  -56.5842  -33.3211  -33.3156  -33.3105  -33.3065  -33.2092  -33.2069  -33.2039  -33.2017  -33.1544  -33.1531  -33.1480  -33.1467  -33.0252  -32.9760  -32.9726  -32.9575  -32.8202  -32.8163  -32.8144  -32.8105  -32.7454  -32.7443  -32.7389  -32.7378  -15.4068  -15.3064  -15.2781  -15.2272  -15.2271   -9.7675   -7.8409   -6.7429   -5.5626   -5.4797   -5.2695   -5.1482   -4.7503   -4.0998   -3.3430   -3.2515   -2.8807   -2.8257   -2.8135   -2.2292   -2.1713   -1.8590   -1.6284   -1.5925   -1.5693   -1.4632   -1.2665   -1.2370   -1.2172   -0.8358   -0.6979   -0.5980   -0.5165   -0.2942   -0.1077   -0.0966   -0.0122    0.5292    0.5930    0.8115    1.1091    1.1825    1.2254    1.3436    1.5126    1.5407    1.5510    1.5990    1.6123    1.6643    1.6841    1.7492    1.9173    2.0502    2.0634    2.6401    2.6901    2.7754    2.9041    2.9888    3.3588    3.4181    3.5426    3.7133    3.9716    4.0688    4.2023    4.2986    4.3653    4.4153    4.8784    5.1579    5.3452    5.4525    5.4619    5.5593    5.7053    6.1069    6.9346    7.0378    7.0443    7.2275    7.7247    8.1915    8.5025    8.6927    8.8502    9.1529    9.4719    9.7833    9.8877    9.9282   10.0643   10.1755   10.3823   10.4813
  0.1411  -56.9241  -56.9237  -56.9201  -56.9198  -56.6299  -56.6266  -56.5849  -56.5842  -33.3210  -33.3157  -33.3104  -33.3065  -33.2089  -33.2066  -33.2007  -33.1985  -33.1547  -33.1534  -33.1448  -33.1435  -33.0251  -32.9759  -32.9726  -32.9575  -32.8234  -32.8193  -32.8144  -32.8105  -32.7490  -32.7479  -32.7390  -32.7379  -15.4069  -15.3064  -15.2781  -15.2272  -15.2271   -9.7437   -7.8233   -6.8504   -5.5391   -5.4285   -5.2740   -5.2388   -4.7310   -3.9770   -3.3202   -3.2693   -2.8920   -2.8830   -2.7787   -2.2916   -2.2175   -1.9359   -1.6371   -1.5870   -1.5650   -1.4681   -1.2749   -1.2151   -1.1714   -0.7410   -0.6901   -0.5095   -0.4477   -0.3041   -0.1344   -0.0835    0.0113    0.5315    0.6849    0.8070    1.0441    1.1810    1.1981    1.3150    1.4934    1.5587    1.5647    1.5935    1.6312    1.6312    1.6959    1.7544    1.8847    2.0468    2.0911    2.6255    2.6680    2.7963    2.8454    2.8874    3.3423    3.4381    3.4937    3.7025    4.0400    4.0676    4.2404    4.3649    4.3661    4.4427    4.8825    5.1582    5.3341    5.4797    5.4895    5.6127    5.7372    5.8871    6.9258    6.9270    7.0727    7.3633    7.8021    8.1399    8.5187    8.7655    8.7937    9.2042    9.2186    9.7987    9.8610    9.9093   10.0238   10.1901   10.1937   10.3711
  0.1693  -56.9239  -56.9235  -56.9201  -56.9198  -56.6300  -56.6267  -56.5849  -56.5843  -33.3209  -33.3158  -33.3104  -33.3066  -33.2085  -33.2063  -33.1969  -33.1948  -33.1550  -33.1537  -33.1410  -33.1398  -33.0250  -32.9759  -32.9726  -32.9576  -32.8270  -32.8230  -32.8143  -32.8104  -32.7533  -32.7522  -32.7391  -32.7380  -15.4069  -15.3063  -15.2780  -15.2272  -15.2271   -9.7148   -7.8033   -6.9634   -5.5104   -5.4041   -5.3730   -5.2014   -4.7074   -3.8532   -3.3985   -3.1931   -2.9542   -2.9495   -2.6813   -2.4216   -2.2032   -2.0224   -1.6230   -1.5819   -1.5715   -1.4527   -1.2834   -1.1882   -1.1176   -0.6819   -0.6532   -0.5003   -0.3209   -0.2993   -0.1658   -0.0630    0.0379    0.5343    0.7841    0.8032    0.9698    1.1518    1.1788    1.3049    1.4709    1.5803    1.5836    1.5848    1.5938    1.6536    1.7043    1.7610    1.8413    2.0428    2.1243    2.6075    2.6419    2.7052    2.8190    2.8676    3.3222    3.4371    3.4602    3.6939    4.0708    4.0920    4.2764    4.3552    4.4420    4.4761    4.8872    5.1729    5.3137    5.5131    5.5338    5.6102    5.7541    5.7744    6.7775    6.9150    7.1143    7.5163    7.8949    8.0948    8.5191    8.7156    8.8099    8.9362    9.2913    9.7186    9.7819    9.9195    9.9730    9.9887   10.2246   10.2803
  0.1976  -56.9238  -56.9234  -56.9202  -56.9198  -56.6301  -56.6267  -56.5850  -56.5844  -33.3208  -33.3160  -33.3103  -33.3067  -33.2081  -33.2059  -33.1926  -33.1905  -33.1554  -33.1541  -33.1368  -33.1355  -33.0249  -32.9758  -32.9727  -32.9576  -32.8312  -32.8271  -32.8143  -32.8104  -32.7583  -32.7571  -32.7392  -32.7381  -15.4070  -15.3063  -15.2780  -15.2272  -15.2271   -9.6810   -7.7827   -7.0769   -5.5321   -5.4767   -5.3183   -5.1574   -4.6797   -3.7336   -3.4845   -3.1304   -3.0232   -3.0076   -2.5639   -2.5574   -2.1866   -2.1069   -1.5978   -1.5837   -1.5782   -1.4253   -1.2908   -1.1555   -1.0569   -0.6736   -0.5752   -0.4875   -0.3436   -0.2013   -0.1560   -0.0350    0.0662    0.5380    0.8006    0.8737    0.8878    1.1077    1.1759    1.3066    1.4457    1.5517    1.5734    1.6053    1.6064    1.6787    1.7109    1.7697    1.7913    2.0384    2.1559    2.5749    2.5861    2.6120    2.8400    2.8473    3.2988    3.3744    3.4809    3.6917    4.0784    4.1237    4.3037    4.3356    4.5133    4.5301    4.8918    5.2071    5.2566    5.4865    5.5625    5.5847    5.8111    5.8160    6.6093    6.9020    7.1621    7.6831    8.0022    8.0445    8.4945    8.5801    8.7099    8.8208    9.3630    9.6004    9.6261    9.8519    9.9279    9.9739   10.0450   10.2320
  0.2258  -56.9236  -56.9232  -56.9202  -56.9199  -56.6301  -56.6268  -56.5851  -56.5845  -33.3207  -33.3161  -33.3102  -33.3068  -33.2076  -33.2054  -33.1879  -33.1858  -33.1558  -33.1545  -33.1320  -33.1308  -33.0247  -32.9757  -32.9727  -32.9576  -32.8359  -32.8316  -32.8142  -32.8103  -32.7637  -32.7625  -32.7393  -32.7382  -15.4070  -15.3062  -15.2779  -15.2273  -15.2271   -9.6423   -7.7647   -7.1849   -5.6610   -5.4380   -5.2603   -5.1068   -4.6480   -3.6244   -3.5764   -3.1604   -3.1023   -2.9639   -2.6966   -2.4337   -2.1848   -2.1677   -1.5975   -1.5773   -1.5661   -1.3926   -1.2957   -1.1164   -0.9904   -0.6661   -0.5137   -0.4653   -0.3721   -0.2401   -0.0219    0.0013    0.0947    0.5432    0.7998    0.7999    0.9027    1.1184    1.1716    1.3152    1.4184    1.5038    1.5600    1.6303    1.6333    1.7049    1.7193    1.7378    1.7816    2.0336    2.1726    2.4689    2.5611    2.5783    2.8196    2.8664    3.2729    3.3067    3.4947    3.7008    4.0906    4.1272    4.3127    4.3189    4.5518    4.6289    4.8941    5.1406    5.2618    5.4263    5.6279    5.6415    5.8612    5.9104    6.4323    6.8870    7.2152    7.8612    7.9766    8.1231    8.3399    8.4388    8.5777    8.8025    9.3893    9.3989    9.5309    9.7967    9.8817    9.9359    9.9860   10.1911
  0.2540  -56.9234  -56.9230  -56.9202  -56.9199  -56.6302  -56.6269  -56.5852  -56.5845  -33.3206  -33.3162  -33.3101  -33.3069  -33.2072  -33.2050  -33.1828  -33.1808  -33.1563  -33.1549  -33.1270  -33.1258  -33.0245  -32.9755  -32.9727  -32.9576  -32.8408  -32.8365  -32.8142  -32.8103  -32.7695  -32.7683  -32.7394  -32.7384  -15.4071  -15.3061  -15.2778  -15.2273  -15.2271   -9.5992   -7.7562   -7.2788   -5.7887   -5.3943   -5.1997   -5.0498   -4.6121   -3.6727   -3.5327   -3.2419   -3.1852   -2.8553   -2.8374   -2.3122   -2.2384   -2.1466   -1.6110   -1.5806   -1.5300   -1.3586   -1.2967   -1.0699   -0.9192   -0.6605   -0.4809   -0.4220   -0.4050   -0.2815    0.0382    0.1053    0.1214    0.5507    0.7090    0.8007    0.8541    1.1650    1.1956    1.3318    1.3897    1.4500    1.5454    1.6495    1.6642    1.6831    1.7295    1.7366    1.7988    2.0290    2.1468    2.4161    2.5328    2.5408    2.7944    2.8886    3.2355    3.2456    3.4982    3.7240    4.0966    4.1078    4.2892    4.3165    4.5895    4.7382    4.8881    5.0316    5.3349    5.4113    5.7030    5.7095    5.9092    6.0251    6.2564    6.8698    7.2724    7.8797    8.0479    8.0763    8.2566    8.3522    8.4640    8.7683    9.1335    9.3608    9.5573    9.7162    9.7815    9.9441    9.9563    9.9931
