#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -56.7278  -56.7033  -56.6395  -56.6240  -56.6162  -56.4802  -56.4236  -33.1288  -33.1288  -33.0781  -33.0618  -33.0618  -33.0522  -33.0411  -33.0347  -33.0347  -33.0196  -32.9868  -32.9868  -32.9726  -32.8423  -32.8157  -32.6330  -32.6330  -32.5456  -32.5456  -32.4840  -32.4840  -14.8086  -14.8081  -14.8081  -14.7995  -14.7642   -9.6211   -7.8465   -6.8301   -4.8324   -4.8324   -4.8059   -4.8059   -4.7936   -4.5003   -3.4298   -3.0219   -3.0183   -2.5708   -2.1787   -2.1197   -2.1197   -1.8305   -1.8305   -1.6773   -1.5014   -1.5014   -1.1265   -0.9722   -0.7894   -0.5622   -0.5622   -0.4885   -0.4712   -0.0067    0.0709    0.0709    0.6961    1.1007    1.3772    1.6620    1.7694    1.8001    1.8013    1.8645    1.9729    1.9729    2.2481    2.2481    2.2708    2.4829    2.4829    2.6618    2.9906    3.1647    3.1647    3.3511    3.3511    3.3880    3.9685    4.2262    4.2573    4.2792    4.5983    4.5983    4.6854    4.8993    4.9462    4.9462    5.3152    5.3372    5.9052    6.0951    7.3686    7.3686    7.7551    8.0001    8.0871    8.1626    8.1626    8.9663    8.9729    9.2739    9.2739   10.4488   10.4840   10.4840   10.8971   10.9580   11.5852   11.5852   12.1306   12.1306   12.4799   12.5346   12.5798   12.5798   12.5991   13.1145   13.1592   13.1593
  0.0295  -56.7278  -56.7033  -56.6394  -56.6240  -56.6162  -56.4803  -56.4236  -33.1288  -33.1281  -33.0781  -33.0617  -33.0610  -33.0522  -33.0410  -33.0347  -33.0346  -33.0196  -32.9869  -32.9860  -32.9727  -32.8423  -32.8157  -32.6338  -32.6330  -32.5464  -32.5455  -32.4848  -32.4841  -14.8086  -14.8081  -14.8081  -14.7994  -14.7642   -9.6179   -7.8438   -6.8303   -4.9669   -4.8305   -4.8254   -4.8031   -4.7184   -4.4320   -3.4163   -3.0221   -3.0119   -2.5819   -2.1852   -2.1281   -2.1206   -1.8524   -1.8224   -1.6549   -1.5014   -1.5011   -1.1172   -0.9723   -0.7875   -0.6643   -0.5604   -0.4693   -0.4078    0.0147    0.0672    0.0737    0.6980    1.1029    1.3752    1.6608    1.7694    1.7994    1.8136    1.8635    1.9667    1.9739    2.2288    2.2482    2.2799    2.4793    2.4822    2.6580    2.9619    3.1639    3.1817    3.3514    3.3517    3.3846    3.9694    4.2264    4.2477    4.2780    4.6001    4.6133    4.6904    4.9012    4.9476    4.9543    5.3243    5.3399    5.9098    6.0973    7.3679    7.3819    7.7639    7.9825    8.0547    8.1251    8.1670    8.9679    8.9707    9.2646    9.3420   10.4424   10.4519   10.4857   10.9071   10.9681   11.5872   11.6354   12.1078   12.1150   12.2075   12.4999   12.5595   12.5608   12.8754   12.9832   13.1146   13.2147
  0.0590  -56.7276  -56.7033  -56.6392  -56.6242  -56.6162  -56.4803  -56.4238  -33.1287  -33.1258  -33.0779  -33.0614  -33.0585  -33.0523  -33.0408  -33.0349  -33.0345  -33.0196  -32.9872  -32.9838  -32.9728  -32.8424  -32.8158  -32.6364  -32.6330  -32.5490  -32.5454  -32.4873  -32.4842  -14.8086  -14.8081  -14.8081  -14.7992  -14.7641   -9.6082   -7.8358   -6.8312   -5.1366   -4.8809   -4.8246   -4.7946   -4.6802   -4.2732   -3.3809   -3.0335   -2.9804   -2.6162   -2.2024   -2.1530   -2.1233   -1.8934   -1.8004   -1.6096   -1.5012   -1.5001   -1.0946   -0.9726   -0.8049   -0.7787   -0.5549   -0.4638   -0.3310    0.0563    0.0783    0.0820    0.7039    1.1095    1.3692    1.6559    1.7693    1.7975    1.8498    1.8619    1.9479    1.9771    2.1919    2.2482    2.2884    2.4667    2.4803    2.6469    2.8965    3.1616    3.2127    3.3525    3.3546    3.3744    3.9715    4.2176    4.2251    4.2795    4.6054    4.6526    4.7054    4.9122    4.9516    4.9787    5.3462    5.3520    5.9235    6.1040    7.3656    7.4192    7.7899    7.8803    7.9325    8.1259    8.1802    8.9722    8.9736    9.2373    9.5020   10.3311   10.4608   10.4905   10.9410   10.9984   11.5893   11.7665   11.8802   12.0396   12.0576   12.4726   12.4742   12.5061   12.7672   12.9894   13.1981   13.2761
  0.0885  -56.7273  -56.7033  -56.6389  -56.6245  -56.6162  -56.4805  -56.4240  -33.1284  -33.1221  -33.0776  -33.0608  -33.0545  -33.0523  -33.0405  -33.0351  -33.0342  -33.0197  -32.9878  -32.9800  -32.9731  -32.8425  -32.8160  -32.6406  -32.6330  -32.5532  -32.5452  -32.4913  -32.4845  -14.8085  -14.8081  -14.8080  -14.7989  -14.7641   -9.5922   -7.8226   -6.8340   -5.3055   -4.9647   -4.8148   -4.7806   -4.6544   -4.0836   -3.3350   -3.0527   -2.9235   -2.6747   -2.2252   -2.1941   -2.1278   -1.9290   -1.7696   -1.5597   -1.5007   -1.4974   -1.0883   -0.9730   -0.9182   -0.7699   -0.5453   -0.4556   -0.2831    0.0383    0.0956    0.1741    0.7139    1.1204    1.3590    1.6440    1.7698    1.7945    1.8632    1.9055    1.9156    1.9852    2.1468    2.2484    2.2929    2.4421    2.4770    2.6287    2.8147    3.1572    3.2376    3.3543    3.3577    3.3626    3.9727    4.1754    4.2129    4.2908    4.6146    4.7007    4.7300    4.9482    4.9578    5.0196    5.3606    5.3898    5.9459    6.1157    7.3619    7.4699    7.6346    7.8315    7.8622    8.1472    8.2019    8.9817    8.9848    9.1943    9.6961   10.1768   10.4746   10.4984   10.9997   11.0487   11.4928   11.6550   11.9268   11.9335   11.9455   12.3945   12.4221   12.4343   12.5358   12.7987   13.3533   13.4093
  0.1180  -56.7268  -56.7033  -56.6384  -56.6249  -56.6162  -56.4807  -56.4242  -33.1281  -33.1170  -33.0771  -33.0600  -33.0523  -33.0489  -33.0401  -33.0354  -33.0338  -33.0197  -32.9885  -32.9749  -32.9735  -32.8426  -32.8163  -32.6465  -32.6331  -32.5591  -32.5448  -32.4968  -32.4848  -14.8084  -14.8081  -14.8080  -14.7985  -14.7640   -9.5698   -7.8040   -6.8408   -5.4657   -5.0683   -4.8013   -4.7609   -4.6272   -3.8836   -3.2899   -3.0797   -2.8394   -2.7566   -2.2505   -2.2490   -2.1338   -1.9504   -1.7350   -1.5089   -1.4995   -1.4921   -1.1752   -0.9735   -0.9347   -0.7547   -0.5310   -0.4465   -0.2518    0.0138    0.1140    0.2838    0.7288    1.1352    1.3447    1.6206    1.7731    1.7908    1.8686    1.8703    1.9583    2.0177    2.0982    2.2486    2.2951    2.4033    2.4726    2.6040    2.7247    3.1501    3.2491    3.3346    3.3569    3.3784    3.9680    4.1256    4.1921    4.3129    4.6284    4.7430    4.7642    4.9652    5.0257    5.0771    5.3791    5.4366    5.9766    6.1331    7.3566    7.3590    7.4972    7.8102    7.8860    8.1771    8.2319    8.9981    9.0028    9.1392    9.8949   10.0001   10.4918   10.5088   11.0781   11.1180   11.1777   11.6540   11.7371   11.7737   12.1409   12.2795   12.3258   12.3831   12.3875   12.5597   13.3604   13.4410
  0.1474  -56.7263  -56.7033  -56.6379  -56.6254  -56.6163  -56.4809  -56.4246  -33.1277  -33.1106  -33.0766  -33.0591  -33.0524  -33.0417  -33.0395  -33.0358  -33.0331  -33.0198  -32.9895  -32.9740  -32.9683  -32.8427  -32.8167  -32.6540  -32.6331  -32.5666  -32.5444  -32.5039  -32.4853  -14.8082  -14.8081  -14.8079  -14.7980  -14.7639   -9.5411   -7.7802   -6.8546   -5.6117   -5.1849   -4.7839   -4.7358   -4.5952   -3.6796   -3.2507   -3.1144   -2.8584   -2.7310   -2.3208   -2.2707   -2.1406   -1.9578   -1.7004   -1.4969   -1.4834   -1.4570   -1.3129   -0.9739   -0.8969   -0.7340   -0.5112   -0.4389   -0.2248   -0.0166    0.1369    0.3914    0.7494    1.1539    1.3266    1.5838    1.7812    1.7870    1.8062    1.8841    1.9768    2.0499    2.1025    2.2488    2.2963    2.3512    2.4672    2.5735    2.6304    3.1396    3.2443    3.3054    3.3605    3.4037    3.9511    4.0753    4.1650    4.3445    4.6476    4.7847    4.8083    4.9734    5.1434    5.1509    5.4021    5.4875    6.0147    6.1570    7.0701    7.3499    7.4355    7.8449    7.9483    8.2128    8.2701    9.0208    9.0278    9.0780    9.8125   10.0844   10.5105   10.5190   10.8459   11.1702   11.2023   11.4918   11.5910   11.6788   12.0716   12.1584   12.2887   12.3242   12.3774   12.4067   13.1717   13.3285
  0.1769  -56.7257  -56.7034  -56.6372  -56.6260  -56.6163  -56.4811  -56.4250  -33.1272  -33.1031  -33.0759  -33.0579  -33.0525  -33.0389  -33.0362  -33.0331  -33.0321  -33.0199  -32.9907  -32.9746  -32.9603  -32.8429  -32.8171  -32.6631  -32.6331  -32.5755  -32.5439  -32.5124  -32.4858  -14.8081  -14.8081  -14.8078  -14.7974  -14.7638   -9.5063   -7.7511   -6.8797   -5.7382   -5.3095   -4.7629   -4.7051   -4.5575   -3.4748   -3.2169   -3.1563   -2.9748   -2.6064   -2.4029   -2.2884   -2.1466   -1.9571   -1.6682   -1.4924   -1.4708   -1.4616   -1.3923   -0.9743   -0.8539   -0.7076   -0.4853   -0.4363   -0.1941   -0.0524    0.1637    0.4858    0.7756    1.1762    1.3056    1.5347    1.7290    1.7836    1.7943    1.9041    1.9862    2.0035    2.2101    2.2492    2.2864    2.2998    2.4611    2.5345    2.5384    3.1250    3.2228    3.2704    3.3653    3.4382    3.9175    4.0296    4.1345    4.3849    4.6734    4.8397    4.8626    4.9814    5.2402    5.2896    5.4284    5.5392    6.0593    6.1877    6.7776    7.2993    7.3415    7.9549    8.0092    8.2512    8.3180    9.0193    9.0494    9.0578    9.6218   10.2568   10.4615   10.5287   10.5835   11.2196   11.2642   11.2698   11.4255   11.7103   11.8679   11.9996   12.0282   12.2619   12.3970   12.6293   12.8096   13.3075
  0.2064  -56.7250  -56.7034  -56.6363  -56.6267  -56.6164  -56.4814  -56.4254  -33.1267  -33.0946  -33.0752  -33.0566  -33.0526  -33.0382  -33.0367  -33.0307  -33.0230  -33.0200  -32.9920  -32.9753  -32.9512  -32.8430  -32.8176  -32.6736  -32.6332  -32.5859  -32.5433  -32.5223  -32.4864  -14.8081  -14.8080  -14.8077  -14.7967  -14.7637   -9.4655   -7.7168   -6.9204   -5.8402   -5.4383   -4.7384   -4.6689   -4.5140   -3.2714   -3.2047   -3.1866   -3.1004   -2.4949   -2.4779   -2.3014   -2.1459   -1.9632   -1.6402   -1.5792   -1.4848   -1.4543   -1.3353   -0.9746   -0.8160   -0.6762   -0.4526   -0.4409   -0.1552   -0.0928    0.1938    0.5601    0.8050    1.2019    1.2842    1.4759    1.6388    1.7810    1.8115    1.9294    1.9591    1.9948    2.2176    2.2489    2.3015    2.3274    2.4388    2.4556    2.5001    3.1057    3.1860    3.2303    3.3715    3.4804    3.8671    3.9910    4.1033    4.4344    4.7074    4.9153    4.9276    4.9888    5.3437    5.4554    5.4557    5.5897    6.1094    6.2210    6.4942    7.1310    7.3316    8.0534    8.1002    8.2888    8.3796    8.9752    9.0836    9.0843    9.4394   10.1523   10.3979   10.5498   10.5768   10.9345   11.1195   11.3680   11.4730   11.6724   11.7053   11.7441   11.8862   12.2019   12.4336   12.4409   12.8803   13.2989
  0.2359  -56.7242  -56.7034  -56.6354  -56.6275  -56.6166  -56.4817  -56.4259  -33.1261  -33.0855  -33.0744  -33.0551  -33.0527  -33.0373  -33.0372  -33.0285  -33.0202  -33.0116  -32.9935  -32.9760  -32.9408  -32.8432  -32.8181  -32.6855  -32.6332  -32.5977  -32.5427  -32.5334  -32.4870  -14.8081  -14.8078  -14.8076  -14.7959  -14.7636   -9.4189   -7.6773   -6.9804   -5.9138   -5.5691   -4.7105   -4.6274   -4.4649   -3.2586   -3.2314   -3.1579   -3.0707   -2.5945   -2.3693   -2.3096   -2.1206   -2.0047   -1.6519   -1.6172   -1.4730   -1.4341   -1.2704   -0.9748   -0.7846   -0.6417   -0.4536   -0.4127   -0.1371   -0.1064    0.2266    0.6138    0.8295    1.2280    1.2682    1.4096    1.5373    1.7795    1.8313    1.9157    1.9595    2.0038    2.1449    2.2491    2.3065    2.3447    2.4245    2.4603    2.4740    3.0815    3.1376    3.1853    3.3796    3.5258    3.8065    3.9598    4.0738    4.4932    4.7513    4.9952    5.0038    5.0120    5.4603    5.4783    5.6365    5.6377    6.1609    6.1638    6.3260    6.9482    7.3201    8.0633    8.2658    8.3215    8.4587    8.9601    9.0656    9.1221    9.3089    9.8197   10.4471   10.5984   10.6143   10.6441   10.9185   11.4151   11.4379   11.4838   11.6081   11.7564   11.7731   12.1044   12.1532   12.4825   13.1201   13.3016
  0.2654  -56.7234  -56.7035  -56.6345  -56.6283  -56.6168  -56.4820  -56.4264  -33.1255  -33.0763  -33.0735  -33.0534  -33.0528  -33.0378  -33.0365  -33.0250  -33.0204  -32.9989  -32.9952  -32.9767  -32.9294  -32.8434  -32.8186  -32.6988  -32.6333  -32.6106  -32.5457  -32.5421  -32.4877  -14.8080  -14.8077  -14.8075  -14.7951  -14.7635   -9.3666   -7.6328   -7.0602   -5.9582   -5.7000   -4.6794   -4.5805   -4.4106   -3.3629   -3.3169   -3.1297   -2.8760   -2.6997   -2.3164   -2.3135   -2.0991   -2.0406   -1.6596   -1.5996   -1.4546   -1.4103   -1.2013   -0.9748   -0.7590   -0.6066   -0.4737   -0.3658   -0.1845   -0.0480    0.2615    0.6498    0.8400    1.2350    1.2786    1.3379    1.4263    1.7793    1.8523    1.8709    1.9939    2.0132    2.0741    2.2491    2.2534    2.3145    2.4211    2.4292    2.5840    3.0521    3.0824    3.1360    3.3900    3.5587    3.7546    3.9346    4.0480    4.5610    4.8077    4.9998    5.0911    5.1269    5.4817    5.5884    5.6813    5.8279    5.9324    6.2214    6.3690    6.7600    7.3069    8.0300    8.3446    8.4447    8.5533    8.9342    8.9855    9.1615    9.2997    9.4878   10.3534   10.3751   10.6252   10.6803   10.7809   11.1692   11.3011   11.3872   11.6696   11.7555   11.7848   11.8503   12.1300   12.5386   13.3120   13.3507
